SUB_QUADRO,SEQ,V9001,V5302,V53021,V5304,V5307,V53011,V53061,id,nova
1,1,5300701,7,1,,,6111,1117,4.2005767E13,1
1,1,5300701,7,1,,,6111,1117,4.2005767E13,1
2,1,5300601,6,,,1,,,4.2005767E13,1
2,1,5300701,7,1,,,,,4.2005767E13,1
2,1,5300701,7,1,,,,,4.2005767E13,1
1,1,5300601,6,,,1,6121,1201,4.2005767E13,0
1,1,5300701,7,1,,,6121,1201,4.2005767E13,0
1,1,5300601,6,,,1,6122,1205,4.2005767E13,2
1,1,5300701,7,1,,,6122,1205,4.2005767E13,2
2,1,5300601,6,,,1,,,4.2005767E13,2
2,2,5300701,7,1,,,,,4.2005767E13,2
2,1,5300701,7,1,,,,,4.2005767E13,2
2,2,5300701,7,1,,,,,4.2005767E13,2
1,1,5300601,6,,,1,6122,1205,4.2005767E13,0
1,1,5300701,7,1,,,6122,1205,4.2005767E13,0
1,1,5300701,7,1,,,6121,1201,4.2005767E13,0
1,1,5300601,6,,,1,6121,1201,4.2005767E13,1
2,1,5300601,6,,,1,,,4.2005767E13,1
1,1,5300301,3,,1,1,7115,78000,4.2005767E13,0
1,1,5300601,6,,,1,6122,1205,4.2005767E13,0
1,1,5300701,7,1,,,6122,1205,4.2005767E13,0
1,1,5300601,6,,,1,6121,1201,4.2005767E13,0
1,1,5300701,7,1,,,6121,1201,4.2005767E13,0
1,1,5300301,3,,1,1,9321,10010,4.2005767E13,0
1,1,5300301,3,,1,1,8332,10091,4.2005767E13,0
1,1,5300601,6,,,1,6121,1201,4.2005767E13,0
1,1,5300701,7,1,,,6121,1201,4.2005767E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300501,5,,,1,6111,1106,4.2004372E13,0
1,1,5300501,5,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,9215,2000,4.2004372E13,0
1,1,5300601,6,,,1,9215,2000,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300601,6,,,1,6111,1106,4.2004372E13,0
1,1,5300701,7,1,,,6122,1205,4.2004372E13,2
2,1,5300701,7,1,,,,,4.2004372E13,2
2,2,5300701,7,1,,,,,4.2004372E13,2
1,1,5300301,3,,1,1,5230,48072,4.2009097E13,0
1,1,5300501,5,,,1,1412,56011,4.2009097E13,0
1,1,5300401,4,,1,1,3123,36000,4.2009097E13,0
1,1,5300401,4,,,1,3411,84016,4.2009097E13,0
1,1,5300301,3,,1,1,4225,61000,4.2009097E13,0
1,1,5300301,3,,1,1,2611,69000,4.2009097E13,0
1,1,5300301,3,,1,1,2320,85029,4.2009097E13,0
1,1,5300301,3,,1,1,8153,14001,4.2009097E13,0
1,1,5300601,6,,,1,7531,95030,4.2009097E13,0
1,1,5300601,6,,,1,8322,49040,4.2009097E13,0
1,1,5300301,3,,1,1,3512,61000,4.200702E13,0
1,1,5300401,4,,,1,3411,84015,4.200702E13,1
1,1,5300601,6,,,1,2643,82009,4.200702E13,0
1,1,5300501,5,,,1,2643,82009,4.200702E13,0
2,1,5300601,6,,,1,,,4.200702E13,1
1,1,5300301,3,,2,1,3322,48042,4.200702E13,0
1,1,5300601,6,,,1,3322,48030,4.200702E13,0
1,1,5300301,3,,1,1,4223,41000,4.200702E13,0
1,1,5300301,3,,1,1,4110,69000,4.200702E13,0
1,1,5300301,3,,2,1,8322,49030,4.200702E13,0
1,1,5300101,1,,2,1,9111,97000,4.200702E13,0
1,1,5300301,3,,1,1,3521,85014,4.200702E13,0
1,1,5300501,5,,,1,5141,96020,4.200702E13,0
1,1,5300301,3,,2,1,5141,96020,4.200702E13,0
1,1,5300501,5,,,1,2411,69000,4.200702E13,0
1,1,5300301,3,,1,1,3123,41000,4.200702E13,0
1,1,5300301,3,,1,1,3313,69000,4.200702E13,0
1,1,5300301,3,,1,1,1219,48080,4.200702E13,0
1,1,5300301,3,,1,1,9334,48080,4.200702E13,0
1,1,5300601,6,,,1,5221,48075,4.2000606E13,0
1,1,5300301,3,,1,1,8219,31000,4.2000606E13,0
1,1,5300601,6,,,1,8219,48073,4.2000606E13,0
1,1,5300301,3,,1,1,5414,80000,4.2000606E13,0
1,1,5300301,3,,1,1,6225,3001,4.2000606E13,0
1,1,5300301,3,,1,1,5222,45020,4.2000606E13,0
1,1,5300301,3,,1,1,1221,93020,4.2000606E13,1
2,1,5300401,4,,,1,,,4.2000606E13,1
1,1,5300301,3,,1,1,5222,45010,4.2000606E13,0
1,1,5300401,4,,,1,3343,84013,4.2000606E13,1
2,1,5300601,6,,,1,,,4.2000606E13,1
1,1,5300601,6,,,1,5243,48071,4.2000606E13,0
1,1,5300201,2,,,1,412,84016,4.2000606E13,0
1,1,5300101,1,,2,1,9111,97000,4.2000606E13,0
1,1,5300601,6,,,1,7112,41000,4.2000606E13,0
1,1,5300301,3,,1,4,5230,56011,4.2000606E13,0
1,1,5300101,1,,2,1,5311,97000,4.2001613E13,0
1,1,5300301,3,,1,1,7231,45020,4.2001613E13,0
1,1,5300301,3,,1,1,8344,52010,4.2001613E13,0
1,1,5300301,3,,1,1,9112,81011,4.2001613E13,0
1,1,5300401,4,,,1,4110,84013,4.2001613E13,0
1,1,5300401,4,,2,1,2330,85013,4.2001613E13,1
2,1,5300601,6,,,1,,,4.2001613E13,1
1,1,5300401,4,,2,1,2341,85012,4.2001613E13,0
1,1,5300601,6,,,1,2611,69000,4.2006071E13,0
1,1,5300601,6,,,1,5142,96020,4.2006071E13,0
1,1,5300301,3,,2,1,9312,42000,4.2006071E13,1
2,1,5300301,3,,1,1,,,4.2006071E13,1
1,1,5300401,4,,,1,3221,86001,4.2006071E13,1
1,1,5300601,6,,,1,5120,56012,4.2006071E13,0
1,1,5300301,3,,1,1,9112,52020,4.2006071E13,0
2,1,5300601,6,,,1,,,4.2006071E13,1
1,1,5300601,6,,,1,7112,41000,4.2006071E13,0
1,1,5300301,3,,1,1,4110,48080,4.2006071E13,0
1,1,5300301,3,,1,1,9331,48080,4.2006071E13,0
1,1,5300301,3,,1,1,9112,78000,4.2006071E13,0
1,1,5300301,3,,1,1,9412,56012,4.2006071E13,0
1,1,5300401,4,,2,1,2330,85013,4.2006071E13,0
1,1,5300301,3,,1,1,9329,19020,4.2006071E13,0
1,1,5300101,1,,2,1,9111,97000,4.2006071E13,0
1,1,5300601,6,,,1,2421,74000,4.2003207E13,0
1,1,5300601,6,,,1,2421,74000,4.2003207E13,0
1,1,5300601,6,,,1,5141,96020,4.2003207E13,0
1,1,5300301,3,,1,1,2642,63000,4.2003207E13,0
1,1,5300301,3,,1,1,4110,31000,4.2003207E13,0
1,1,5300301,3,,1,1,5223,31000,4.2003207E13,0
1,1,5300301,3,,2,1,2359,85014,4.2003207E13,1
2,1,5300301,3,,1,1,,,4.2003207E13,1
1,1,5300601,6,,,1,7311,95030,4.2003207E13,0
1,1,5300301,3,,1,1,4110,48050,4.2003207E13,0
1,1,5300301,3,,1,1,9334,45010,4.2003207E13,0
1,1,5300301,3,,1,1,2511,62000,4.2003207E13,0
1,1,5300501,5,,,1,5221,48050,4.2003207E13,0
1,1,5300601,6,,,1,5221,48079,4.2003207E13,0
1,1,5300601,6,,,1,2142,71000,4.2003207E13,0
1,1,5300401,4,,,1,2351,85012,4.2010328E13,0
1,1,5300301,3,,1,1,7213,25002,4.2010328E13,0
1,1,5300301,3,,1,1,5230,48060,4.2010328E13,0
1,1,5300501,5,,,1,6111,1101,4.2010328E13,0
1,1,5300301,3,,1,1,9621,23099,4.2010328E13,0
1,1,5300301,3,,1,1,5223,48042,4.2010328E13,0
1,1,5300301,3,,2,1,8153,13001,4.2010328E13,0
1,1,5300301,3,,2,1,8153,13001,4.2010328E13,0
1,1,5300601,6,,,1,7112,41000,4.2010328E13,0
1,1,5300301,3,,1,1,5230,52020,4.2010328E13,0
1,1,5300401,4,,,1,5120,85012,4.2010328E13,0
1,1,5300601,6,,,1,7513,10030,4.2010328E13,1
2,1,5300601,6,,,4,,,4.2010328E13,1
1,1,5300701,7,2,,,6111,1101,4.2010328E13,0
1,1,5300401,4,,,1,9112,85011,4.2010328E13,0
1,1,5300301,3,,1,1,8153,14001,4.2010328E13,0
1,1,5300301,3,,1,1,8114,23099,4.2010328E13,0
1,1,5300301,3,,1,1,4321,13001,4.2010328E13,0
1,1,5300301,3,,1,1,4321,14001,4.2010328E13,0
1,1,5300301,3,,1,1,8211,48073,4.2000411E13,0
1,1,5300301,3,,1,1,4120,52020,4.2000411E13,0
1,1,5300601,6,,,1,7533,13001,4.2000411E13,0
1,1,5300601,6,,,1,7112,41000,4.2000411E13,0
1,1,5300601,6,,,1,7531,13001,4.2000411E13,0
1,1,5300101,1,,1,1,9111,97000,4.2000411E13,0
1,1,5300301,3,,1,1,3112,41000,4.2000411E13,0
1,1,5300101,1,,2,1,9111,97000,4.2000411E13,0
1,1,5300301,3,,1,1,7411,10010,4.2000411E13,0
1,1,5300601,6,,,1,6210,1401,4.2000411E13,0
1,1,5300601,6,,,1,5164,96090,4.2000411E13,0
1,1,5300601,6,,,1,5223,96090,4.2000411E13,0
1,1,5300101,1,,2,1,5311,97000,4.2000411E13,0
1,1,5300301,3,,1,1,9329,23099,4.2000411E13,0
1,1,5300701,7,1,,,6121,1204,4.2000411E13,0
1,1,5300301,3,,1,1,7223,25001,4.2000411E13,0
1,1,5300301,3,,1,1,8114,23099,4.2000411E13,0
1,1,5300301,3,,1,1,4321,52020,4.2000411E13,0
1,1,5300301,3,,1,1,9329,2000,4.2000411E13,0
1,1,5300601,6,,,1,7317,16002,4.2000411E13,1
1,1,5300301,3,,1,1,4321,14001,4.2000411E13,0
2,1,5300601,6,,,1,,,4.2000411E13,1
1,1,5300601,6,,,1,7531,14001,4.2000411E13,0
1,1,5300101,1,,2,1,9111,97000,4.2000411E13,0
1,1,5300301,3,,1,1,9611,38000,4.2000411E13,0
1,1,5300301,3,,1,1,7131,43000,4.2000411E13,0
1,1,5300301,3,,1,1,5245,48060,4.2000276E13,0
1,1,5300301,3,,1,1,8153,14001,4.2000276E13,0
1,1,5300301,3,,1,1,8344,17002,4.2000276E13,0
1,1,5300301,3,,1,1,7512,48030,4.2000276E13,0
1,1,5300301,3,,1,1,7222,24002,4.2000276E13,0
1,1,5300301,3,,1,1,8122,25001,4.2000276E13,0
1,1,5300301,3,,1,1,0,45020,4.2000276E13,0
1,1,5300401,4,,,1,5120,85011,4.2000276E13,0
1,1,5300301,3,,2,1,5223,48074,4.2000276E13,0
1,1,5300501,5,,,1,1420,48074,4.2000276E13,0
1,1,5300701,7,2,,,5222,48074,4.2000276E13,0
1,1,5300601,6,,,1,7112,41000,4.2000276E13,0
1,1,5300401,4,,1,1,2342,85011,4.2000276E13,0
1,1,5300601,6,,,1,9129,95030,4.2000276E13,1
1,1,5300301,3,,1,1,5223,74000,4.2000276E13,0
2,1,5300301,3,,1,1,,,4.2000276E13,1
1,1,5300301,3,,1,1,8143,17002,4.2000276E13,0
1,1,5300301,3,,1,1,5223,48042,4.2000276E13,1
2,1,5300601,6,,,1,,,4.2000276E13,1
1,1,5300301,3,,1,1,8182,17001,4.2000276E13,0
1,1,5300301,3,,1,1,8153,14001,4.2000276E13,0
1,1,5300301,3,,2,1,6111,1106,4.2002891E13,0
1,1,5300301,3,,2,1,6111,1106,4.2002891E13,0
1,1,5300301,3,,2,1,6111,1106,4.2002891E13,0
1,1,5300601,6,,,1,6111,1106,4.2002891E13,0
1,1,5300601,6,,,1,6111,1106,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1106,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300701,7,1,,,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300301,3,,2,1,9211,1109,4.2002891E13,0
1,1,5300701,7,1,,,6111,1109,4.2002891E13,0
1,1,5300301,3,,1,1,6121,1204,4.2002891E13,0
1,1,5300301,3,,1,1,6121,1204,4.2002891E13,0
1,1,5300301,3,,1,1,7223,25001,4.2002891E13,0
1,1,5300301,3,,1,1,9211,1109,4.2002891E13,0
1,1,5300301,3,,1,1,9211,1109,4.2002891E13,0
1,1,5300301,3,,1,1,9211,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6111,1109,4.2002891E13,0
1,1,5300701,7,1,,,6111,1109,4.2002891E13,0
1,1,5300601,6,,,1,6121,1201,4.2002221E13,0
1,1,5300701,7,1,,,6121,1201,4.2002221E13,0
1,1,5300601,6,,,1,6111,1107,4.2002221E13,1
1,1,5300701,7,1,,,6121,1201,4.2002221E13,0
2,1,5300301,3,,2,1,,,4.2002221E13,1
1,1,5300301,3,,1,1,9211,1107,4.2002221E13,0
1,1,5300301,3,,2,1,5223,48079,4.2002221E13,0
1,1,5300601,6,,,1,3255,86009,4.2002221E13,0
1,1,5300601,6,,,1,3255,86004,4.2002221E13,0
1,1,5300601,6,,,1,6122,1205,4.2002221E13,0
1,1,5300601,6,,,1,6121,1204,4.2002221E13,0
1,1,5300601,6,,,1,6111,1102,4.2002221E13,0
1,1,5300601,6,,,1,6122,1205,4.2002221E13,0
1,1,5300701,7,1,,,6122,1205,4.2002221E13,0
1,1,5300601,6,,,1,6122,1205,4.2002221E13,0
1,1,5300701,7,1,,,6122,1205,4.2002221E13,0
1,1,5300601,6,,,1,6121,1201,4.200513E13,0
1,1,5300701,7,1,,,6121,1201,4.200513E13,0
1,1,5300701,7,1,,,6121,1201,4.200513E13,0
1,1,5300301,3,,1,1,9333,10010,4.200513E13,0
1,1,5300601,6,,,1,6111,1102,4.200513E13,0
1,1,5300601,6,,,1,6111,1102,4.200513E13,0
1,1,5300601,6,,,1,6121,1204,4.200513E13,0
1,1,5300701,7,1,,,6121,1204,4.200513E13,0
1,1,5300701,7,1,,,6121,1204,4.200513E13,0
1,1,5300701,7,1,,,6121,1204,4.200513E13,0
1,1,5300701,7,1,,,6121,1204,4.200513E13,0
1,1,5300601,6,,,1,6122,1205,4.200513E13,0
1,1,5300701,7,1,,,6122,1205,4.200513E13,0
1,1,5300601,6,,,1,6121,1201,4.200513E13,0
1,1,5300601,6,,,1,6121,1203,4.200513E13,0
1,1,5300601,6,,,1,6111,1102,4.200513E13,0
1,1,5300601,6,,,1,6111,1102,4.200513E13,0
1,1,5300601,6,,,1,6121,1201,4.200513E13,0
1,1,5300301,3,,2,2,6121,1204,4.200513E13,0
1,1,5300601,6,,,1,6121,1204,4.200513E13,0
1,1,5300701,7,1,,,6121,1204,4.200513E13,0
1,1,5300701,7,1,,,6121,1204,4.200513E13,0
1,1,5300601,6,,,1,6111,1102,4.200513E13,0
1,1,5300601,6,,,1,6111,1102,4.200513E13,0
1,1,5300301,3,,1,1,7233,1205,4.200513E13,0
1,1,5300301,3,,2,1,6122,1205,4.200513E13,0
1,1,5300601,6,,,1,6111,1107,4.200513E13,0
1,1,5300701,7,1,,,6111,1107,4.200513E13,0
1,1,5300701,7,1,,,6111,1107,4.200513E13,0
1,1,5300701,7,1,,,6111,1107,4.200513E13,0
1,1,5300101,1,,2,1,9111,97000,4.2001997E13,0
1,1,5300301,3,,1,1,2221,86001,4.2006843E13,0
1,1,5300601,6,,,1,5141,96020,4.2006843E13,0
1,1,5300601,6,,,1,7231,45040,4.2006843E13,0
1,1,5300301,3,,1,1,8212,27090,4.2006843E13,0
1,1,5300301,3,,1,1,8152,14001,4.2003565E13,0
1,1,5300301,3,,1,1,8344,14001,4.2003565E13,0
1,1,5300601,6,,,1,7112,41000,4.2003565E13,0
1,1,5300101,1,,2,1,9111,97000,4.2003565E13,0
1,1,5300301,3,,1,1,7223,27090,4.2003565E13,0
1,1,5300301,3,,1,1,5230,48080,4.2003565E13,0
1,1,5300501,5,,,1,5221,14002,4.2003565E13,0
1,1,5300301,3,,1,1,9412,56011,4.2003565E13,1
1,1,5300301,3,,1,1,5246,56011,4.2003565E13,0
2,1,5300101,1,,2,1,,,4.2003565E13,1
1,1,5300601,6,,,1,8153,14001,4.2003565E13,0
1,1,5300301,3,,1,1,8212,28000,4.2003565E13,0
1,1,5300601,6,,,1,8219,45030,4.2010708E13,0
1,1,5300401,4,,,1,5312,84013,4.2010708E13,0
1,1,5300601,6,,,1,3423,93012,4.2010708E13,0
1,1,5300301,3,,1,1,4321,31000,4.2010708E13,0
1,1,5300301,3,,1,1,1211,86002,4.2010708E13,0
1,1,5300601,6,,,1,7112,41000,4.2009616E13,0
1,1,5300301,3,,1,1,7113,23099,4.2009616E13,0
1,1,5300301,3,,1,1,5223,48042,4.2009616E13,0
1,1,5300301,3,,1,1,5414,48050,4.2009616E13,0
1,1,5300301,3,,1,1,5414,80000,4.2009616E13,0
1,1,5300601,6,,,1,8153,14001,4.2009616E13,0
1,1,5300501,5,,,1,3113,33001,4.2009616E13,0
1,1,5300301,3,,1,1,4110,33001,4.2009616E13,0
1,1,5300301,3,,1,1,8332,49040,4.2009616E13,0
1,1,5300101,1,,1,1,9111,97000,4.2009616E13,0
1,1,5300301,3,,1,1,8332,48079,4.2009616E13,0
1,1,5300301,3,,1,1,8153,14001,4.2009616E13,0
1,1,5300301,3,,2,1,5223,18000,4.2009616E13,0
1,1,5300601,6,,,1,9520,48100,4.2009616E13,0
1,1,5300301,3,,1,1,2421,27090,4.2002314E13,0
1,1,5300301,3,,1,1,8154,14001,4.2002314E13,0
1,1,5300101,1,,2,1,9111,97000,4.2002314E13,0
1,1,5300301,3,,1,1,8141,38000,4.2002314E13,0
1,1,5300301,3,,1,1,4229,86001,4.2002314E13,0
1,1,5300401,4,,,1,2342,85012,4.2002314E13,0
1,1,5300301,3,,1,1,7233,27090,4.2002314E13,0
1,1,5300501,5,,,1,1420,48074,4.2002314E13,0
1,1,5300301,3,,2,1,7512,48030,4.2002314E13,0
1,1,5300301,3,,1,1,8212,27090,4.2002314E13,0
1,1,5300301,3,,1,1,8154,13001,4.2002314E13,0
1,1,5300201,2,,,1,412,84016,4.2002314E13,0
1,1,5300401,4,,,1,1112,84013,4.2002314E13,0
1,1,5300501,5,,,1,1120,45020,4.2010646E13,0
1,1,5300501,5,,,1,1211,45020,4.2010646E13,0
1,1,5300301,3,,1,1,5120,56012,4.2010646E13,0
1,1,5300301,3,,1,1,7231,45010,4.2010646E13,0
1,1,5300301,3,,1,1,4211,64000,4.2010646E13,0
1,1,5300301,3,,1,1,7233,31000,4.2010646E13,0
1,1,5300601,6,,,1,7131,43000,4.2010646E13,0
1,1,5300301,3,,1,1,9334,48080,4.2010646E13,0
1,1,5300301,3,,1,1,7531,14001,4.2010646E13,0
1,1,5300301,3,,1,1,5223,48042,4.2010646E13,0
1,1,5300301,3,,1,1,8332,49030,4.2010646E13,0
1,1,5300601,6,,,1,7112,41000,4.2010646E13,0
1,1,5300401,4,,,1,2352,94099,4.2010646E13,0
1,1,5300601,6,,,1,5243,48079,4.2010646E13,0
1,1,5300301,3,,1,1,4110,49040,4.2010646E13,0
1,1,5300301,3,,2,1,5120,56011,4.2010489E13,0
1,1,5300301,3,,1,1,3122,43000,4.2010489E13,0
1,1,5300301,3,,1,1,8153,14001,4.2010489E13,0
1,1,5300301,3,,1,1,4321,48030,4.2010489E13,0
1,1,5300301,3,,1,1,9213,1401,4.2010489E13,0
1,1,5300301,3,,1,1,8322,1401,4.2010489E13,0
1,1,5300601,6,,,1,6111,1116,4.2010489E13,0
1,1,5300601,6,,,1,6111,1116,4.2010489E13,0
1,1,5300601,6,,,1,7533,95030,4.2010489E13,0
1,1,5300601,6,,,1,8172,2000,4.2010489E13,0
1,1,5300101,1,,2,1,9111,97000,4.2010489E13,0
1,1,5300301,3,,1,1,8153,14001,4.2010489E13,0
1,1,5300301,3,,1,1,8212,27090,4.2010489E13,0
1,1,5300301,3,,1,1,8160,10091,4.2010489E13,0
1,1,5300301,3,,1,1,1221,61000,4.2004965E13,0
1,1,5300301,3,,1,1,5223,48073,4.2004965E13,0
1,1,5300301,3,,1,1,8212,27090,4.2004965E13,0
1,1,5300601,6,,,1,7531,14001,4.2004965E13,0
1,1,5300301,3,,1,1,8154,14001,4.2004965E13,0
1,1,5300601,6,,,1,7512,56012,4.2004965E13,0
1,1,5300301,3,,1,1,1321,27090,4.2004965E13,0
1,1,5300501,5,,,1,3230,86009,4.2004965E13,0
1,1,5300401,4,,,1,2221,86002,4.2004965E13,0
1,1,5300301,3,,1,1,7543,14001,4.2004965E13,0
1,1,5300601,6,,,1,7533,14002,4.2004965E13,0
1,1,5300101,1,,2,1,5311,97000,4.2004965E13,0
1,1,5300301,3,,1,1,2141,27090,4.2004965E13,0
1,1,5300501,5,,,1,1323,43000,4.200678E13,0
1,1,5300301,3,,1,1,8332,49040,4.200678E13,0
1,1,5300101,1,,2,1,5311,97000,4.200678E13,1
2,1,5300101,1,,2,1,,,4.200678E13,1
1,1,5300301,3,,1,1,8332,49040,4.200678E13,0
1,1,5300301,3,,1,1,7131,43000,4.200678E13,0
1,1,5300101,1,,1,1,9111,97000,4.200678E13,0
1,1,5300301,3,,1,1,8153,14001,4.200678E13,0
1,1,5300301,3,,1,1,7322,58000,4.200678E13,0
1,1,5300301,3,,1,1,2433,14001,4.200678E13,0
1,1,5300101,1,,1,1,9111,97000,4.200678E13,0
1,1,5300301,3,,1,1,4321,28000,4.200678E13,0
1,1,5300101,1,,2,1,5322,97000,4.200678E13,0
1,1,5300301,3,,2,1,7115,43000,4.200678E13,0
1,1,5300301,3,,2,1,5311,85011,4.2001472E13,0
1,1,5300301,3,,1,1,8332,49040,4.2001472E13,0
1,1,5300301,3,,1,1,8153,13001,4.2001472E13,0
1,1,5300301,3,,1,1,4110,49040,4.2001472E13,0
1,1,5300301,3,,1,1,3119,24003,4.2001472E13,0
1,1,5300101,1,,2,1,9111,97000,4.2001472E13,0
1,1,5300301,3,,1,1,0,62000,4.2001472E13,0
1,1,5300301,3,,1,1,9112,81011,4.2001472E13,0
1,1,5300601,6,,,1,7112,41000,4.2001472E13,0
1,1,5300301,3,,1,1,9412,55000,4.2001472E13,0
1,1,5300301,3,,1,1,5223,48030,4.2001472E13,0
1,1,5300301,3,,1,1,3343,86002,4.2001472E13,0
1,1,5300501,5,,,1,7522,31000,4.2001472E13,0
1,1,5300101,1,,2,1,9111,97000,4.2001472E13,0
1,1,5300301,3,,1,1,7212,23091,4.2001472E13,0
1,1,5300301,3,,1,1,4321,28000,4.2001472E13,0
1,1,5300301,3,,1,1,9112,81011,4.2001472E13,0
1,1,5300601,6,,,1,5141,96020,4.2001472E13,0
1,1,5300301,3,,1,1,5312,85011,4.2001472E13,0
1,1,5300301,3,,1,1,5120,56012,4.2001472E13,0
1,1,5300601,6,,,1,7112,41000,4.2001472E13,0
1,1,5300301,3,,1,1,7512,48030,4.2000324E13,0
1,1,5300301,3,,1,1,5414,80000,4.2000324E13,0
1,1,5300601,6,,,1,5141,96020,4.2000324E13,0
1,1,5300301,3,,1,1,2262,48071,4.2000324E13,0
1,1,5300301,3,,1,1,9334,48030,4.2000324E13,0
1,1,5300301,3,,1,1,5243,48030,4.2000324E13,0
1,1,5300301,3,,1,1,7412,43000,4.2000324E13,0
1,1,5300301,3,,1,1,3343,27010,4.2000324E13,0
1,1,5300301,3,,1,1,4225,82009,4.2000324E13,0
1,1,5300501,5,,,1,7211,25001,4.2000324E13,0
1,1,5300301,3,,1,1,1346,64000,4.2000324E13,0
1,1,5300301,3,,1,1,9329,29002,4.2000324E13,0
1,1,5300301,3,,1,1,5165,85029,4.2000324E13,0
1,1,5300301,3,,1,1,7223,25001,4.2000324E13,0
1,1,5300301,3,,1,1,5414,80000,4.2000324E13,0
1,1,5300301,3,,1,1,5223,48079,4.2000324E13,0
1,1,5300401,4,,,1,2310,85014,4.2004627E13,0
1,1,5300301,3,,1,1,4110,45020,4.2004627E13,0
1,1,5300501,5,,,1,1219,45020,4.2004627E13,0
1,1,5300401,4,,,1,2310,85014,4.2004627E13,0
1,1,5300601,6,,,1,8153,14001,4.2004627E13,0
1,1,5300301,3,,1,1,8322,49030,4.2004627E13,0
1,1,5300601,6,,,1,5243,48071,4.2004627E13,0
1,1,5300301,3,,1,1,5222,48074,4.2004627E13,0
1,1,5300301,3,,1,1,3343,49040,4.2004627E13,0
1,1,5300401,4,,,1,1345,85012,4.2004627E13,0
1,1,5300401,4,,2,1,3411,84016,4.2004627E13,0
1,1,5300601,6,,,1,5152,81012,4.2004627E13,0
1,1,5300601,6,,,1,2411,69000,4.2004627E13,0
1,1,5300401,4,,,1,2221,84013,4.2004627E13,0
1,1,5300301,3,,1,1,1221,77020,4.2008926E13,0
1,1,5300301,3,,1,1,2611,24002,4.2008926E13,0
1,1,5300601,6,,,1,3321,66002,4.2008926E13,0
1,1,5300601,6,,,1,9520,48100,4.2008926E13,0
1,1,5300501,5,,,1,5221,48050,4.2008926E13,0
1,1,5300601,6,,,1,5221,48050,4.2008926E13,0
1,1,5300601,6,,,1,7125,48050,4.2008926E13,0
1,1,5300301,3,,2,1,2431,20090,4.2008926E13,0
1,1,5300601,6,,,1,3334,68000,4.2008926E13,1
1,1,5300401,4,,,1,2611,84013,4.2008926E13,0
2,1,5300301,3,,1,1,,,4.2008926E13,1
1,1,5300301,3,,2,1,3342,66002,4.2008926E13,0
1,1,5300301,3,,2,1,1219,66002,4.2008926E13,0
1,1,5300401,4,,1,1,4312,64000,4.2008926E13,0
1,1,5300301,3,,1,1,5223,28000,4.2008926E13,0
1,1,5300601,6,,,1,5141,96020,4.2008926E13,0
1,1,5300301,3,,1,1,2355,85029,4.2008926E13,0
1,1,5300301,3,,1,1,2511,24001,4.2008926E13,0
1,1,5300501,5,,,1,5221,48030,4.2008926E13,0
1,1,5300301,3,,2,1,5221,48030,4.2008926E13,0
1,1,5300301,3,,2,1,1439,81012,4.2008926E13,0
1,1,5300301,3,,1,1,4110,45020,4.2002633E13,0
1,1,5300301,3,,1,1,4110,22020,4.2002633E13,0
1,1,5300601,6,,,1,5221,48073,4.2002633E13,0
1,1,5300301,3,,1,1,4321,21000,4.2002633E13,0
1,1,5300401,4,,,1,3253,84013,4.2002633E13,0
1,1,5300401,4,,,1,2341,85012,4.2002633E13,1
1,1,5300301,3,,1,1,4110,94010,4.2002633E13,0
2,1,5300301,3,,1,1,,,4.2002633E13,1
1,1,5300101,1,,2,1,9111,97000,4.2002633E13,0
1,1,5300301,3,,1,1,7231,45020,4.2002633E13,0
1,1,5300301,3,,2,1,9333,49040,4.2002633E13,0
1,1,5300301,3,,1,1,8142,22020,4.2002633E13,0
